"","NAME","Year","Month","Day","TMAX","TMIN"
"582","HANOVER, NH US",1895,1,3,12,-12
"583","HANOVER, NH US",1895,1,4,27,-7
"584","HANOVER, NH US",1895,1,5,6,-11
"585","HANOVER, NH US",1895,1,6,19,-1
"586","HANOVER, NH US",1895,1,7,36,15
"587","HANOVER, NH US",1895,1,8,36,33
"588","HANOVER, NH US",1895,1,9,32,19
"589","HANOVER, NH US",1895,1,10,25,8
"590","HANOVER, NH US",1895,1,11,39,19
"591","HANOVER, NH US",1895,1,12,40,29
"592","HANOVER, NH US",1895,1,13,39,33
"593","HANOVER, NH US",1895,1,14,30,5
"594","HANOVER, NH US",1895,1,15,25,6
"595","HANOVER, NH US",1895,1,16,31,20
"596","HANOVER, NH US",1895,1,17,30,11
"597","HANOVER, NH US",1895,1,18,22,2
"598","HANOVER, NH US",1895,1,19,19,-1
"599","HANOVER, NH US",1895,1,20,24,-1
"600","HANOVER, NH US",1895,1,21,32,6
"601","HANOVER, NH US",1895,1,22,40,28
"602","HANOVER, NH US",1895,1,23,30,22
"603","HANOVER, NH US",1895,1,24,21,11
"604","HANOVER, NH US",1895,1,25,16,-3
"605","HANOVER, NH US",1895,1,26,33,4
"606","HANOVER, NH US",1895,1,27,32,24
"607","HANOVER, NH US",1895,1,28,19,8
"608","HANOVER, NH US",1895,1,29,21,8
"609","HANOVER, NH US",1895,1,30,25,-7
"610","HANOVER, NH US",1895,2,1,26,-10
"611","HANOVER, NH US",1895,2,2,29,18
"612","HANOVER, NH US",1895,2,3,18,2
"613","HANOVER, NH US",1895,2,4,25,9
"614","HANOVER, NH US",1895,2,5,16,-2
"615","HANOVER, NH US",1895,2,6,0,-14
"616","HANOVER, NH US",1895,2,7,4,-17
"617","HANOVER, NH US",1895,2,8,7,-2
"618","HANOVER, NH US",1895,2,9,14,-11
"619","HANOVER, NH US",1895,2,10,24,-2
"620","HANOVER, NH US",1895,2,11,27,14
"621","HANOVER, NH US",1895,2,12,30,17
"622","HANOVER, NH US",1895,2,13,30,15
"623","HANOVER, NH US",1895,2,14,32,12
"624","HANOVER, NH US",1895,2,15,32,10
"625","HANOVER, NH US",1895,2,16,36,1
"626","HANOVER, NH US",1895,2,17,34,4
"627","HANOVER, NH US",1895,2,18,38,15
"628","HANOVER, NH US",1895,2,19,37,18
"629","HANOVER, NH US",1895,2,20,32,11
"630","HANOVER, NH US",1895,2,21,35,11
"631","HANOVER, NH US",1895,2,22,29,16
"632","HANOVER, NH US",1895,2,23,15,-7
"633","HANOVER, NH US",1895,2,24,22,-13
"634","HANOVER, NH US",1895,2,25,40,16
"635","HANOVER, NH US",1895,2,26,15,12
"636","HANOVER, NH US",1895,2,27,23,-5
"637","HANOVER, NH US",1895,2,28,38,14
"638","HANOVER, NH US",1895,3,1,43,31
"639","HANOVER, NH US",1895,3,2,41,27
"640","HANOVER, NH US",1895,3,3,33,3
"641","HANOVER, NH US",1895,3,4,27,8
"642","HANOVER, NH US",1895,3,5,21,7
"643","HANOVER, NH US",1895,3,6,29,-5
"644","HANOVER, NH US",1895,3,7,35,16
"645","HANOVER, NH US",1895,3,8,43,31
"646","HANOVER, NH US",1895,3,9,41,24
"647","HANOVER, NH US",1895,3,10,38,24
"648","HANOVER, NH US",1895,3,11,26,9
"649","HANOVER, NH US",1895,3,12,34,8
"650","HANOVER, NH US",1895,3,13,39,28
"651","HANOVER, NH US",1895,3,14,34,23
"652","HANOVER, NH US",1895,3,15,25,2
"653","HANOVER, NH US",1895,3,16,29,17
"654","HANOVER, NH US",1895,3,17,32,12
"655","HANOVER, NH US",1895,3,18,31,16
"656","HANOVER, NH US",1895,3,19,33,20
"657","HANOVER, NH US",1895,3,20,33,14
"658","HANOVER, NH US",1895,3,21,34,10
"659","HANOVER, NH US",1895,3,22,41,23
"660","HANOVER, NH US",1895,3,23,41,16
"661","HANOVER, NH US",1895,3,24,43,18
"662","HANOVER, NH US",1895,3,25,39,31
"663","HANOVER, NH US",1895,3,26,40,29
"664","HANOVER, NH US",1895,3,27,38,25
"665","HANOVER, NH US",1895,3,28,35,27
"666","HANOVER, NH US",1895,3,29,35,23
"667","HANOVER, NH US",1895,3,30,28,21
"668","HANOVER, NH US",1895,3,31,33,17
"669","HANOVER, NH US",1895,4,1,36,18
"670","HANOVER, NH US",1895,4,2,43,29
"671","HANOVER, NH US",1895,4,3,40,32
"672","HANOVER, NH US",1895,4,4,40,25
"673","HANOVER, NH US",1895,4,5,41,19
"674","HANOVER, NH US",1895,4,6,48,20
"675","HANOVER, NH US",1895,4,7,43,22
"676","HANOVER, NH US",1895,4,8,46,36
"677","HANOVER, NH US",1895,4,9,59,45
"678","HANOVER, NH US",1895,4,10,48,31
"679","HANOVER, NH US",1895,4,11,37,20
"680","HANOVER, NH US",1895,4,12,49,23
"681","HANOVER, NH US",1895,4,13,48,35
"682","HANOVER, NH US",1895,4,14,48,44
"683","HANOVER, NH US",1895,4,15,51,38
"684","HANOVER, NH US",1895,4,16,49,36
"685","HANOVER, NH US",1895,4,17,56,27
"686","HANOVER, NH US",1895,4,18,59,28
"687","HANOVER, NH US",1895,4,19,67,29
"688","HANOVER, NH US",1895,4,20,54,33
"689","HANOVER, NH US",1895,4,21,62,28
"690","HANOVER, NH US",1895,4,22,50,40
"691","HANOVER, NH US",1895,4,23,55,32
"692","HANOVER, NH US",1895,4,24,63,30
"693","HANOVER, NH US",1895,4,25,72,43
"694","HANOVER, NH US",1895,4,26,62,33
"695","HANOVER, NH US",1895,4,27,51,41
"696","HANOVER, NH US",1895,4,28,59,32
"697","HANOVER, NH US",1895,4,29,65,31
"698","HANOVER, NH US",1895,4,30,74,49
"699","HANOVER, NH US",1895,5,1,61,39
"700","HANOVER, NH US",1895,5,2,71,34
"701","HANOVER, NH US",1895,5,3,76,45
"702","HANOVER, NH US",1895,5,4,81,51
"703","HANOVER, NH US",1895,5,5,60,55
"704","HANOVER, NH US",1895,5,6,82,49
"705","HANOVER, NH US",1895,5,7,82,54
"706","HANOVER, NH US",1895,5,8,82,59
"707","HANOVER, NH US",1895,5,9,81,58
"708","HANOVER, NH US",1895,5,10,84,50
"709","HANOVER, NH US",1895,5,11,84,57
"710","HANOVER, NH US",1895,5,12,73,50
"711","HANOVER, NH US",1895,5,13,48,39
"712","HANOVER, NH US",1895,5,14,52,31
"713","HANOVER, NH US",1895,5,15,57,40
"714","HANOVER, NH US",1895,5,16,56,44
"715","HANOVER, NH US",1895,5,17,63,30
"716","HANOVER, NH US",1895,5,18,57,40
"717","HANOVER, NH US",1895,5,19,60,40
"718","HANOVER, NH US",1895,5,20,61,40
"719","HANOVER, NH US",1895,5,21,54,41
"720","HANOVER, NH US",1895,5,22,59,36
"721","HANOVER, NH US",1895,5,23,67,37
"722","HANOVER, NH US",1895,5,24,76,49
"723","HANOVER, NH US",1895,5,25,77,42
"724","HANOVER, NH US",1895,5,26,70,58
"725","HANOVER, NH US",1895,5,27,68,55
"726","HANOVER, NH US",1895,5,28,60,50
"727","HANOVER, NH US",1895,5,29,72,56
"728","HANOVER, NH US",1895,5,30,83,53
"729","HANOVER, NH US",1895,5,31,84,63
"730","HANOVER, NH US",1895,6,1,86,61
"731","HANOVER, NH US",1895,6,2,88,62
"732","HANOVER, NH US",1895,6,3,69,55
"733","HANOVER, NH US",1895,6,4,64,54
"734","HANOVER, NH US",1895,6,5,70,58
"735","HANOVER, NH US",1895,6,6,71,58
"736","HANOVER, NH US",1895,6,7,71,53
"737","HANOVER, NH US",1895,6,8,74,44
"738","HANOVER, NH US",1895,6,9,79,44
"739","HANOVER, NH US",1895,6,10,85,54
"740","HANOVER, NH US",1895,6,11,85,58
"741","HANOVER, NH US",1895,6,12,85,58
"742","HANOVER, NH US",1895,6,13,81,65
"743","HANOVER, NH US",1895,6,14,79,62
"744","HANOVER, NH US",1895,6,15,71,58
"745","HANOVER, NH US",1895,6,16,75,48
"746","HANOVER, NH US",1895,6,17,80,52
"747","HANOVER, NH US",1895,6,18,83,49
"748","HANOVER, NH US",1895,6,19,83,52
"749","HANOVER, NH US",1895,6,20,87,53
"750","HANOVER, NH US",1895,6,21,76,52
"751","HANOVER, NH US",1895,6,22,73,61
"752","HANOVER, NH US",1895,6,23,82,57
"753","HANOVER, NH US",1895,6,24,79,53
"754","HANOVER, NH US",1895,6,25,77,53
"755","HANOVER, NH US",1895,6,26,77,59
"756","HANOVER, NH US",1895,6,27,67,60
"757","HANOVER, NH US",1895,6,28,68,59
"758","HANOVER, NH US",1895,6,29,81,61
"759","HANOVER, NH US",1895,6,30,75,57
"760","HANOVER, NH US",1895,7,1,71,59
"761","HANOVER, NH US",1895,7,2,73,47
"762","HANOVER, NH US",1895,7,3,77,45
"763","HANOVER, NH US",1895,7,4,79,52
"764","HANOVER, NH US",1895,7,5,74,60
"765","HANOVER, NH US",1895,7,6,75,62
"766","HANOVER, NH US",1895,7,7,80,61
"767","HANOVER, NH US",1895,7,8,87,68
"768","HANOVER, NH US",1895,7,9,83,69
"769","HANOVER, NH US",1895,7,10,71,55
"770","HANOVER, NH US",1895,7,11,74,43
"771","HANOVER, NH US",1895,7,12,78,46
"772","HANOVER, NH US",1895,7,13,68,59
"773","HANOVER, NH US",1895,7,14,72,52
"774","HANOVER, NH US",1895,7,15,73,55
"775","HANOVER, NH US",1895,7,16,70,57
"776","HANOVER, NH US",1895,7,17,78,58
"777","HANOVER, NH US",1895,7,18,75,59
"778","HANOVER, NH US",1895,7,19,78,49
"779","HANOVER, NH US",1895,7,20,82,63
"780","HANOVER, NH US",1895,7,21,88,66
"781","HANOVER, NH US",1895,7,22,82,65
"782","HANOVER, NH US",1895,7,23,75,64
"783","HANOVER, NH US",1895,7,24,79,50
"784","HANOVER, NH US",1895,7,25,80,54
"785","HANOVER, NH US",1895,7,26,74,55
"786","HANOVER, NH US",1895,7,27,75,47
"787","HANOVER, NH US",1895,7,28,76,58
"788","HANOVER, NH US",1895,7,29,76,50
"789","HANOVER, NH US",1895,7,30,66,58
"790","HANOVER, NH US",1895,7,31,67,48
"791","HANOVER, NH US",1895,8,1,68,48
"792","HANOVER, NH US",1895,8,2,73,51
"793","HANOVER, NH US",1895,8,3,72,47
"794","HANOVER, NH US",1895,8,4,78,60
"795","HANOVER, NH US",1895,8,5,79,61
"796","HANOVER, NH US",1895,8,6,82,56
"797","HANOVER, NH US",1895,8,7,80,66
"798","HANOVER, NH US",1895,8,8,77,57
"799","HANOVER, NH US",1895,8,9,79,57
"800","HANOVER, NH US",1895,8,10,79,53
"801","HANOVER, NH US",1895,8,11,83,49
"802","HANOVER, NH US",1895,8,12,73,61
"803","HANOVER, NH US",1895,8,13,80,64
"804","HANOVER, NH US",1895,8,14,77,54
"805","HANOVER, NH US",1895,8,15,78,51
"806","HANOVER, NH US",1895,8,16,78,57
"807","HANOVER, NH US",1895,8,17,78,54
"808","HANOVER, NH US",1895,8,18,79,63
"809","HANOVER, NH US",1895,8,19,73,56
"810","HANOVER, NH US",1895,8,20,70,48
"811","HANOVER, NH US",1895,8,21,64,47
"812","HANOVER, NH US",1895,8,22,66,38
"813","HANOVER, NH US",1895,8,23,77,54
"814","HANOVER, NH US",1895,8,24,83,49
"815","HANOVER, NH US",1895,8,25,74,62
"816","HANOVER, NH US",1895,8,26,78,41
"817","HANOVER, NH US",1895,8,27,82,54
"818","HANOVER, NH US",1895,8,28,77,58
"819","HANOVER, NH US",1895,8,29,71,59
"820","HANOVER, NH US",1895,8,30,74,53
"821","HANOVER, NH US",1895,8,31,66,56
"822","HANOVER, NH US",1895,9,1,64,45
"823","HANOVER, NH US",1895,9,2,66,42
"824","HANOVER, NH US",1895,9,3,73,41
"825","HANOVER, NH US",1895,9,4,80,57
"826","HANOVER, NH US",1895,9,5,74,56
"827","HANOVER, NH US",1895,9,6,79,50
"828","HANOVER, NH US",1895,9,7,75,57
"829","HANOVER, NH US",1895,9,8,72,60
"830","HANOVER, NH US",1895,9,9,70,44
"831","HANOVER, NH US",1895,9,10,73,48
"832","HANOVER, NH US",1895,9,11,70,53
"833","HANOVER, NH US",1895,9,12,76,63
"834","HANOVER, NH US",1895,9,13,68,51
"835","HANOVER, NH US",1895,9,14,52,35
"836","HANOVER, NH US",1895,9,15,58,30
"837","HANOVER, NH US",1895,9,16,60,34
"838","HANOVER, NH US",1895,9,17,73,42
"839","HANOVER, NH US",1895,9,18,57,39
"840","HANOVER, NH US",1895,9,19,66,47
"841","HANOVER, NH US",1895,9,20,77,55
"842","HANOVER, NH US",1895,9,21,86,57
"843","HANOVER, NH US",1895,9,22,86,59
"844","HANOVER, NH US",1895,9,23,87,59
"845","HANOVER, NH US",1895,9,24,74,52
"846","HANOVER, NH US",1895,9,25,66,37
"847","HANOVER, NH US",1895,9,26,74,53
"848","HANOVER, NH US",1895,9,27,65,49
"849","HANOVER, NH US",1895,9,28,59,43
"850","HANOVER, NH US",1895,9,29,58,49
"851","HANOVER, NH US",1895,9,30,56,47
"852","HANOVER, NH US",1895,10,1,52,40
"853","HANOVER, NH US",1895,10,2,62,31
"854","HANOVER, NH US",1895,10,3,62,39
"855","HANOVER, NH US",1895,10,4,61,39
"856","HANOVER, NH US",1895,10,5,60,38
"857","HANOVER, NH US",1895,10,6,62,35
"858","HANOVER, NH US",1895,10,7,59,33
"859","HANOVER, NH US",1895,10,8,53,48
"860","HANOVER, NH US",1895,10,9,48,37
"861","HANOVER, NH US",1895,10,10,45,35
"862","HANOVER, NH US",1895,10,11,54,24
"863","HANOVER, NH US",1895,10,12,56,40
"864","HANOVER, NH US",1895,10,13,55,51
"865","HANOVER, NH US",1895,10,14,56,47
"866","HANOVER, NH US",1895,10,15,45,33
"867","HANOVER, NH US",1895,10,16,45,31
"868","HANOVER, NH US",1895,10,17,48,42
"869","HANOVER, NH US",1895,10,18,48,27
"870","HANOVER, NH US",1895,10,19,62,29
"871","HANOVER, NH US",1895,10,20,50,31
"872","HANOVER, NH US",1895,10,21,42,26
"873","HANOVER, NH US",1895,10,22,51,21
"874","HANOVER, NH US",1895,10,23,48,38
"875","HANOVER, NH US",1895,10,24,47,28
"876","HANOVER, NH US",1895,10,25,51,30
"877","HANOVER, NH US",1895,10,26,41,24
"878","HANOVER, NH US",1895,10,27,62,32
"879","HANOVER, NH US",1895,10,28,61,52
"880","HANOVER, NH US",1895,10,29,43,33
"881","HANOVER, NH US",1895,10,30,41,29
"882","HANOVER, NH US",1895,10,31,39,18
"883","HANOVER, NH US",1895,11,1,44,32
"884","HANOVER, NH US",1895,11,2,35,28
"885","HANOVER, NH US",1895,11,3,41,26
"886","HANOVER, NH US",1895,11,4,49,23
"887","HANOVER, NH US",1895,11,5,54,27
"888","HANOVER, NH US",1895,11,6,52,31
"889","HANOVER, NH US",1895,11,7,61,36
"890","HANOVER, NH US",1895,11,8,69,50
"891","HANOVER, NH US",1895,11,9,59,46
"892","HANOVER, NH US",1895,11,10,45,36
"893","HANOVER, NH US",1895,11,11,34,30
"894","HANOVER, NH US",1895,11,12,38,22
"895","HANOVER, NH US",1895,11,13,38,23
"896","HANOVER, NH US",1895,11,14,40,26
"897","HANOVER, NH US",1895,11,15,43,39
"898","HANOVER, NH US",1895,11,16,46,38
"899","HANOVER, NH US",1895,11,17,42,28
"900","HANOVER, NH US",1895,11,18,47,37
"901","HANOVER, NH US",1895,11,19,47,36
"902","HANOVER, NH US",1895,11,20,50,42
"903","HANOVER, NH US",1895,11,21,37,16
"904","HANOVER, NH US",1895,11,22,20,4
"905","HANOVER, NH US",1895,11,23,39,20
"906","HANOVER, NH US",1895,11,24,40,30
"907","HANOVER, NH US",1895,11,25,34,26
"908","HANOVER, NH US",1895,11,26,64,32
"909","HANOVER, NH US",1895,11,27,51,32
"910","HANOVER, NH US",1895,11,28,45,22
"911","HANOVER, NH US",1895,11,29,43,22
"912","HANOVER, NH US",1895,11,30,22,26
"913","HANOVER, NH US",1895,12,1,35,12
"914","HANOVER, NH US",1895,12,2,47,35
"915","HANOVER, NH US",1895,12,3,44,21
"916","HANOVER, NH US",1895,12,4,27,7
"917","HANOVER, NH US",1895,12,5,22,12
"918","HANOVER, NH US",1895,12,6,23,11
"919","HANOVER, NH US",1895,12,7,29,2
"920","HANOVER, NH US",1895,12,8,34,19
"921","HANOVER, NH US",1895,12,9,20,8
"922","HANOVER, NH US",1895,12,10,21,-5
"923","HANOVER, NH US",1895,12,11,19,8
"924","HANOVER, NH US",1895,12,12,10,1
"925","HANOVER, NH US",1895,12,13,9,-12
"926","HANOVER, NH US",1895,12,14,17,-8
"927","HANOVER, NH US",1895,12,15,32,-1
"928","HANOVER, NH US",1895,12,16,31,22
"929","HANOVER, NH US",1895,12,17,27,-2
"930","HANOVER, NH US",1895,12,18,38,21
"931","HANOVER, NH US",1895,12,19,48,33
"932","HANOVER, NH US",1895,12,20,52,33
"933","HANOVER, NH US",1895,12,21,48,35
"934","HANOVER, NH US",1895,12,22,49,39
"935","HANOVER, NH US",1895,12,23,45,31
"936","HANOVER, NH US",1895,12,24,43,36
"937","HANOVER, NH US",1895,12,25,41,31
"938","HANOVER, NH US",1895,12,26,49,39
"939","HANOVER, NH US",1895,12,27,56,36
"940","HANOVER, NH US",1895,12,28,38,22
"941","HANOVER, NH US",1895,12,29,38,19
"942","HANOVER, NH US",1895,12,30,37,21
"943","HANOVER, NH US",1895,12,31,54,33
"944","HANOVER, NH US",1896,1,1,30,25
"945","HANOVER, NH US",1896,1,2,33,22
"946","HANOVER, NH US",1896,1,3,36,32
"947","HANOVER, NH US",1896,1,4,21,6
"948","HANOVER, NH US",1896,1,5,8,-9
"949","HANOVER, NH US",1896,1,6,-5,-19
"950","HANOVER, NH US",1896,1,7,3,-14
"951","HANOVER, NH US",1896,1,8,13,-8
"952","HANOVER, NH US",1896,1,9,18,5
"953","HANOVER, NH US",1896,1,10,25,15
"954","HANOVER, NH US",1896,1,11,20,-1
"955","HANOVER, NH US",1896,1,12,24,-5
"956","HANOVER, NH US",1896,1,13,28,19
"957","HANOVER, NH US",1896,1,14,24,10
"958","HANOVER, NH US",1896,1,15,19,15
"959","HANOVER, NH US",1896,1,16,22,-3
"960","HANOVER, NH US",1896,1,17,30,14
"961","HANOVER, NH US",1896,1,18,30,18
"962","HANOVER, NH US",1896,1,19,30,24
"963","HANOVER, NH US",1896,1,20,26,15
"964","HANOVER, NH US",1896,1,21,30,18
"965","HANOVER, NH US",1896,1,22,30,15
"966","HANOVER, NH US",1896,1,23,25,11
"967","HANOVER, NH US",1896,1,24,32,10
"968","HANOVER, NH US",1896,1,25,37,31
"969","HANOVER, NH US",1896,1,26,33,28
"970","HANOVER, NH US",1896,1,27,31,26
"971","HANOVER, NH US",1896,1,28,13,8
"972","HANOVER, NH US",1896,1,29,12,-7
"973","HANOVER, NH US",1896,1,30,30,12
"974","HANOVER, NH US",1896,1,31,22,5
"975","HANOVER, NH US",1896,2,1,29,15
"976","HANOVER, NH US",1896,2,2,34,24
"977","HANOVER, NH US",1896,2,3,21,11
"978","HANOVER, NH US",1896,2,4,29,14
"979","HANOVER, NH US",1896,2,5,31,25
"980","HANOVER, NH US",1896,2,6,39,30
"981","HANOVER, NH US",1896,2,7,40,28
"982","HANOVER, NH US",1896,2,8,38,31
"983","HANOVER, NH US",1896,2,9,28,23
"984","HANOVER, NH US",1896,2,10,30,20
"985","HANOVER, NH US",1896,2,11,30,22
"986","HANOVER, NH US",1896,2,12,26,16
"987","HANOVER, NH US",1896,2,13,24,9
"988","HANOVER, NH US",1896,2,14,29,16
"989","HANOVER, NH US",1896,2,15,24,4
"990","HANOVER, NH US",1896,2,16,8,4
"991","HANOVER, NH US",1896,2,17,-1,-20
"992","HANOVER, NH US",1896,2,18,10,-24
"993","HANOVER, NH US",1896,2,19,24,2
"994","HANOVER, NH US",1896,2,20,22,10
"995","HANOVER, NH US",1896,2,21,15,8
"996","HANOVER, NH US",1896,2,22,24,-10
"997","HANOVER, NH US",1896,2,23,40,1
"998","HANOVER, NH US",1896,2,24,40,35
"999","HANOVER, NH US",1896,2,25,22,6
"1000","HANOVER, NH US",1896,2,26,22,-9
"1001","HANOVER, NH US",1896,2,27,29,1
"1002","HANOVER, NH US",1896,2,28,43,18
"1003","HANOVER, NH US",1896,2,29,45,38
"1004","HANOVER, NH US",1896,3,1,48,44
"1005","HANOVER, NH US",1896,3,2,42,31
"1006","HANOVER, NH US",1896,3,3,22,16
"1007","HANOVER, NH US",1896,3,4,17,5
"1008","HANOVER, NH US",1896,3,5,18,8
"1009","HANOVER, NH US",1896,3,6,34,17
"1010","HANOVER, NH US",1896,3,7,34,29
"1011","HANOVER, NH US",1896,3,8,35,29
"1012","HANOVER, NH US",1896,3,9,35,17
"1013","HANOVER, NH US",1896,3,10,27,8
"1014","HANOVER, NH US",1896,3,11,25,7
"1015","HANOVER, NH US",1896,3,12,24,16
"1016","HANOVER, NH US",1896,3,13,22,9
"1017","HANOVER, NH US",1896,3,14,23,-8
"1018","HANOVER, NH US",1896,3,15,25,-1
"1019","HANOVER, NH US",1896,3,16,27,19
"1020","HANOVER, NH US",1896,3,17,33,26
"1021","HANOVER, NH US",1896,3,18,38,8
"1022","HANOVER, NH US",1896,3,19,39,27
"1023","HANOVER, NH US",1896,3,20,40,28
"1024","HANOVER, NH US",1896,3,21,36,14
"1025","HANOVER, NH US",1896,3,22,45,19
"1026","HANOVER, NH US",1896,3,23,24,8
"1027","HANOVER, NH US",1896,3,24,23,-3
"1028","HANOVER, NH US",1896,3,25,37,-2
"1029","HANOVER, NH US",1896,3,26,48,32
"1030","HANOVER, NH US",1896,3,27,41,18
"1031","HANOVER, NH US",1896,3,28,33,20
"1032","HANOVER, NH US",1896,3,29,32,15
"1033","HANOVER, NH US",1896,3,30,43,31
"1034","HANOVER, NH US",1896,3,31,49,29
"1035","HANOVER, NH US",1896,4,1,42,24
"1036","HANOVER, NH US",1896,4,2,38,32
"1037","HANOVER, NH US",1896,4,3,33,21
"1038","HANOVER, NH US",1896,4,4,29,20
"1039","HANOVER, NH US",1896,4,5,38,26
"1040","HANOVER, NH US",1896,4,6,43,26
"1041","HANOVER, NH US",1896,4,7,41,31
"1042","HANOVER, NH US",1896,4,8,42,29
"1043","HANOVER, NH US",1896,4,9,46,22
"1044","HANOVER, NH US",1896,4,10,50,29
"1045","HANOVER, NH US",1896,4,11,51,29
"1046","HANOVER, NH US",1896,4,12,56,29
"1047","HANOVER, NH US",1896,4,13,75,41
"1048","HANOVER, NH US",1896,4,14,56,43
"1049","HANOVER, NH US",1896,4,15,72,32
"1050","HANOVER, NH US",1896,4,16,79,40
"1051","HANOVER, NH US",1896,4,17,74,50
"1052","HANOVER, NH US",1896,4,18,76,53
"1053","HANOVER, NH US",1896,4,19,72,45
"1054","HANOVER, NH US",1896,4,20,70,50
"1055","HANOVER, NH US",1896,4,21,61,46
"1056","HANOVER, NH US",1896,4,22,45,38
"1057","HANOVER, NH US",1896,4,23,61,37
"1058","HANOVER, NH US",1896,4,24,59,31
"1059","HANOVER, NH US",1896,4,25,56,30
"1060","HANOVER, NH US",1896,4,26,62,38
"1061","HANOVER, NH US",1896,4,27,65,34
"1062","HANOVER, NH US",1896,4,28,57,40
"1063","HANOVER, NH US",1896,4,29,62,40
"1064","HANOVER, NH US",1896,4,30,62,31
"1065","HANOVER, NH US",1896,5,1,65,32
"1066","HANOVER, NH US",1896,5,2,67,34
"1067","HANOVER, NH US",1896,5,3,67,49
"1068","HANOVER, NH US",1896,5,4,76,52
"1069","HANOVER, NH US",1896,5,5,75,52
"1070","HANOVER, NH US",1896,5,6,57,49
"1071","HANOVER, NH US",1896,5,7,62,49
"1072","HANOVER, NH US",1896,5,8,72,44
"1073","HANOVER, NH US",1896,5,9,87,54
"1074","HANOVER, NH US",1896,5,10,89,56
"1075","HANOVER, NH US",1896,5,11,76,57
"1076","HANOVER, NH US",1896,5,12,67,52
"1077","HANOVER, NH US",1896,5,13,68,35
"1078","HANOVER, NH US",1896,5,14,73,37
"1079","HANOVER, NH US",1896,5,15,72,42
"1080","HANOVER, NH US",1896,5,16,75,56
"1081","HANOVER, NH US",1896,5,17,73,44
"1082","HANOVER, NH US",1896,5,18,76,58
"1083","HANOVER, NH US",1896,5,19,64,53
"1084","HANOVER, NH US",1896,5,20,65,35
"1085","HANOVER, NH US",1896,5,21,64,41
"1086","HANOVER, NH US",1896,5,22,78,51
"1087","HANOVER, NH US",1896,5,23,68,57
"1088","HANOVER, NH US",1896,5,24,66,42
"1089","HANOVER, NH US",1896,5,25,66,50
"1090","HANOVER, NH US",1896,5,26,60,45
"1091","HANOVER, NH US",1896,5,27,74,53
"1092","HANOVER, NH US",1896,5,28,69,49
"1093","HANOVER, NH US",1896,5,29,68,52
"1094","HANOVER, NH US",1896,5,30,67,42
"1095","HANOVER, NH US",1896,5,31,64,47
"1096","HANOVER, NH US",1896,6,1,67,53
"1097","HANOVER, NH US",1896,6,2,63,50
"1098","HANOVER, NH US",1896,6,3,76,38
"1099","HANOVER, NH US",1896,6,4,79,48
"1100","HANOVER, NH US",1896,6,5,82,52
"1101","HANOVER, NH US",1896,6,6,74,56
"1102","HANOVER, NH US",1896,6,7,63,52
"1103","HANOVER, NH US",1896,6,8,57,54
"1104","HANOVER, NH US",1896,6,9,73,52
"1105","HANOVER, NH US",1896,6,10,69,58
"1106","HANOVER, NH US",1896,6,11,65,42
"1107","HANOVER, NH US",1896,6,12,62,51
"1108","HANOVER, NH US",1896,6,13,69,43
"1109","HANOVER, NH US",1896,6,14,62,53
"1110","HANOVER, NH US",1896,6,15,64,49
"1111","HANOVER, NH US",1896,6,16,75,49
"1112","HANOVER, NH US",1896,6,17,74,47
"1113","HANOVER, NH US",1896,6,18,87,58
"1114","HANOVER, NH US",1896,6,19,85,55
"1115","HANOVER, NH US",1896,6,20,85,61
"1116","HANOVER, NH US",1896,6,21,83,60
"1117","HANOVER, NH US",1896,6,22,80,62
"1118","HANOVER, NH US",1896,6,23,69,49
"1119","HANOVER, NH US",1896,6,24,75,45
"1120","HANOVER, NH US",1896,6,25,75,46
"1121","HANOVER, NH US",1896,6,26,70,60
"1122","HANOVER, NH US",1896,6,27,77,54
"1123","HANOVER, NH US",1896,6,28,87,53
"1124","HANOVER, NH US",1896,6,29,78,59
"1125","HANOVER, NH US",1896,6,30,72,46
"1126","HANOVER, NH US",1896,7,1,84,59
"1127","HANOVER, NH US",1896,7,2,90,59
